index;name;ee;Area-L;Area-N;Area-S;B1-N;B1-R1--L;B1-R1-S;B1-R2-L;B1-R2-S;B1-R3-S;B1-R4-S;B5-N;B5-R1--L;B5-R1-S;B5-R2-L;B5-R2-S;B5-R3-S;B5-R4-S;BA1-2-3-N;BA1-2-4-N;BA1-2-8-L;BA1-5-2-S;BA1-5-6-S;BA2-5-6-S;BA2-8-7-L;BA3-2-4-N;BA3-6-4-S;BA3-6-5-S;BA4-6-5-S;BL1-2-L;BL1-2-N;BL1-5-S;BL1-6-L;BL2-3-N;BL2-4-N;BL2-5-S;BL2-8-L;BL3-6-S;BL4-6-S;BL5-6-S;BL7-11-L;BL7-8-L;DA1-2-8-7-L;DA1-5-6-4-S;DA2-5-6-3-S;DA21-11-7-8-L;DA22-11-7-8-L;DA7-11-10-9-L;Dp-A;Dp-N;Dp-S;HOMO-A;HOMO-L;HOMO-N;HOMO-S;L-N;L-R1--L;L-R1-S;L-R2-L;L-R2-S;L-R3-S;L-R4-S;LUMO-A;LUMO-L;LUMO-N;LUMO-S;M.Wt.-N;NB1-2-S;NB1-3-N;NB1-3-S;NB1-4-N;NB2-4-S;NB3-4-N;NB3-4-S;NMR11-L;NMR2-L;NMR3-N;NMR4-N;NMR4-S;NMR5-S;NMR6-L;NMR6-S;NMR8-L;Ovality-L;Ovality-N;Ovality-S;PSA-A;PSA-L;PSA-N;PSA-S;Rot-PF-L;Rot-PF-N;Rot-PF-S;Rx-A;Rx-L;Rx-N;Rx-S;Ry-A;Ry-L;Ry-N;Ry-S;Rz-A;Rz-L;Rz-N;Rz-S;TranS-PF-N;TranS-PF-S;Trans-PF-L;VF(N-C)ox-L;VF5-6-S;VI(N-C)ox-L;VI5-6-S;Vib-PF-L;Vib-PF-N;Vib-PF-S;Volume-L;Volume-N;Volume-S;area-A;dp-L;ovality-A;q1-L;q1-N;q11-L;q2-L;q2-N;q3-N;q4-N;q4-S;q5-S;q6-L;q6-S;q7-L;q8-L;rot-PF-A;trans-PF-A;vibr-PF-A;volume-A
374;oob224;96;268.98;243.71;189.79;2.12;1;1.091;2.757;1;1;1.504403478;6.295;1;5.548;3.184;1;1;2.691288095;125.899715;119.3019323;116.2317715;115.479379;121.1763609;123.2725385;125.7829312;114.5303938;118.1505706;119.8278289;122.0187604;1.339534718;1.390395008;1.369036043;1.326397019;1.336053955;1.496808179;1.089584674;1.484857118;1.087416992;1.494649789;1.328622847;1.473246838;1.269357354;3.027223299;176.3772819;179.7776274;124.6003074;117.4938525;8.882297122;4.9337;6.0973;3.1956;-0.28879;-0.30152;-0.30868;-0.26915;5.379;2;6.002;4.11;2;2;3.898711465;0.08739;-0.0638;-0.0086;0.03134;274.215;2.084431678;2.428325389;2.588855713;2.492130919;2.74210981;2.384538968;2.224873559;117.0457;30.0679;58.0321;161.6636;135.1425;41.0223;37.5758;74.9941;27.2254;1.42;1.41;1.3;15.126;60.373;59.167;26.966;15.34143;15.112675;13.870555;8.98544;1.30777;0.73381;4.10379;4.19813;0.17073;0.31312;0.4217;2.96838;0.15947;0.24487;0.38989;18.998883;18.095758;18.855974;1778.71;1787.89;125.3843;201.8486;47.887802;47.932686;39.495258;245.93;213.14;166.17;110.5;6.7722;1.17;-0.44757;-0.74191;-0.12066;0.1666;0.36787;-0.17477;-0.52736;-0.13307;0.10943;0.05089;-0.33329;-0.51755;0.56362;11.314699;17.015897;30.601221;86.2
375;oob225;88;268.98;252.19;189.79;2.47;1;1.091;2.757;1;1;1.504403478;4.748;1;5.548;3.184;1;1;2.691288095;116.1870813;112.9796841;116.2317715;115.479379;121.1763609;123.2725385;125.7829312;130.5810012;118.1505706;119.8278289;122.0187604;1.339534718;1.436703784;1.369036043;1.326397019;1.333513845;1.501799363;1.089584674;1.484857118;1.087416992;1.494649789;1.328622847;1.473246838;1.269357354;3.027223299;176.3772819;179.7776274;124.6003074;117.4938525;8.882297122;4.9337;4.7678;3.1956;-0.28879;-0.30152;-0.31789;-0.26915;6.398;2;6.002;4.11;2;2;3.898711465;0.08739;-0.0638;0.00833;0.03134;288.242;2.084431678;2.352303634;2.588855713;2.450352093;2.74210981;2.576669218;2.224873559;117.0457;30.0679;46.3814;163.1638;135.1425;41.0223;37.5758;74.9941;27.2254;1.42;1.4;1.3;15.126;60.373;68.815;26.966;15.34143;15.258581;13.870555;8.98544;1.30777;0.66927;4.10379;4.19813;0.17073;0.27674;0.4217;2.96838;0.15947;0.2269;0.38989;19.07371;18.095758;18.855974;1778.71;1787.89;125.3843;201.8486;47.887802;48.444532;39.495258;245.93;226.29;166.17;110.5;6.7722;1.17;-0.44757;-0.75936;-0.12066;0.1666;0.31011;-0.15422;-0.54701;-0.13307;0.10943;0.05089;-0.33329;-0.51755;0.56362;11.314699;17.015897;30.601221;86.2
376;oob226;92;268.98;359.78;189.79;2.306;1;1.091;2.757;1;1;1.504403478;6.531;1;5.548;3.184;1;1;2.691288095;123.4924577;111.3990144;116.2317715;115.479379;121.1763609;123.2725385;125.7829312;125.0141135;118.1505706;119.8278289;122.0187604;1.339534718;1.398961039;1.369036043;1.326397019;1.33825037;1.505461376;1.089584674;1.484857118;1.087416992;1.494649789;1.328622847;1.473246838;1.269357354;3.027223299;176.3772819;179.7776274;124.6003074;117.4938525;8.882297122;4.9337;7.3928;3.1956;-0.28879;-0.30152;-0.3024;-0.26915;8.618;2;6.002;4.11;2;2;3.898711465;0.08739;-0.0638;-0.01187;0.03134;389.347;2.084431678;2.411270171;2.588855713;2.400074831;2.74210981;2.523745588;2.224873559;117.0457;30.0679;60.9282;148.8626;135.1425;41.0223;37.5758;74.9941;27.2254;1.42;1.57;1.3;15.126;60.373;75.89;26.966;15.34143;16.474592;13.870555;8.98544;1.30777;0.31927;4.10379;4.19813;0.17073;0.11997;0.4217;2.96838;0.15947;0.09639;0.38989;19.524785;18.095758;18.855974;1778.71;1787.89;125.3843;201.8486;47.887802;60.707358;39.495258;245.93;326.85;166.17;110.5;6.7722;1.17;-0.44757;-0.74769;-0.12066;0.1666;0.35412;-0.168;-0.32411;-0.13307;0.10943;0.05089;-0.33329;-0.51755;0.56362;11.314699;17.015897;30.601221;86.2
377;oob227;86;268.98;230.77;189.79;2.184;1;1.091;2.757;1;1;1.504403478;4.258;1;5.548;3.184;1;1;2.691288095;119.0357743;113.3605972;116.2317715;115.479379;121.1763609;123.2725385;125.7829312;127.5634143;118.1505706;119.8278289;122.0187604;1.339534718;1.415561834;1.369036043;1.326397019;1.338134938;1.492872488;1.089584674;1.484857118;1.087416992;1.494649789;1.328622847;1.473246838;1.269357354;3.027223299;176.3772819;179.7776274;124.6003074;117.4938525;8.882297122;4.9337;5.7083;3.1956;-0.28879;-0.30152;-0.31423;-0.26915;6.304;2;6.002;4.11;2;2;3.898711465;0.08739;-0.0638;-0.0138;0.03134;258.216;2.084431678;2.373426641;2.588855713;2.430712615;2.74210981;2.540665795;2.224873559;117.0457;30.0679;52.0187;166.1469;135.1425;41.0223;37.5758;74.9941;27.2254;1.42;1.38;1.3;15.126;60.373;55.257;26.966;15.34143;14.922431;13.870555;8.98544;1.30777;0.96883;4.10379;4.19813;0.17073;0.31564;0.4217;2.96838;0.15947;0.26918;0.38989;18.908664;18.095758;18.855974;1778.71;1787.89;125.3843;201.8486;47.887802;45.917324;39.495258;245.93;202.67;166.17;110.5;6.7722;1.17;-0.44757;-0.75954;-0.12066;0.1666;0.35606;-0.14654;-0.53642;-0.13307;0.10943;0.05089;-0.33329;-0.51755;0.56362;11.314699;17.015897;30.601221;86.2
378;oob228;86;268.98;257.99;189.79;1.851;1;1.091;2.757;1;1;1.504403478;7.804;1;5.548;3.184;1;1;2.691288095;120.4868514;111.9022049;116.2317715;115.479379;121.1763609;123.2725385;125.7829312;127.5350414;118.1505706;119.8278289;122.0187604;1.339534718;1.412535973;1.369036043;1.326397019;1.339835838;1.494344927;1.089584674;1.484857118;1.087416992;1.494649789;1.328622847;1.473246838;1.269357354;3.027223299;176.3772819;179.7776274;124.6003074;117.4938525;8.882297122;4.9337;6.4261;3.1956;-0.28879;-0.30152;-0.31413;-0.26915;5.153;2;6.002;4.11;2;2;3.898711465;0.08739;-0.0638;-0.00666;0.03134;276.231;2.084431678;2.389721632;2.588855713;2.408960877;2.74210981;2.543199841;2.224873559;117.0457;30.0679;61.2329;175.3427;135.1425;41.0223;37.5758;74.9941;27.2254;1.42;1.45;1.3;15.126;60.373;57.456;26.966;15.34143;15.204261;13.870555;8.98544;1.30777;0.9158;4.10379;4.19813;0.17073;0.24321;0.4217;2.96838;0.15947;0.21033;0.38989;19.009877;18.095758;18.855974;1778.71;1787.89;125.3843;201.8486;47.887802;51.300457;39.495258;245.93;223.94;166.17;110.5;6.7722;1.17;-0.44757;-0.75473;-0.12066;0.1666;0.36319;-0.16232;-0.76899;-0.13307;0.10943;0.05089;-0.33329;-0.51755;0.56362;11.314699;17.015897;30.601221;86.2
379;oob229;84;268.98;263.6;189.79;1.841;1;1.091;2.757;1;1;1.504403478;5.886;1;5.548;3.184;1;1;2.691288095;115.3500605;112.7513409;116.2317715;115.479379;121.1763609;123.2725385;125.7829312;131.7390136;118.1505706;119.8278289;122.0187604;1.339534718;1.423147291;1.369036043;1.326397019;1.337932662;1.490445125;1.089584674;1.484857118;1.087416992;1.494649789;1.328622847;1.473246838;1.269357354;3.027223299;176.3772819;179.7776274;124.6003074;117.4938525;8.882297122;4.9337;5.0543;3.1956;-0.28879;-0.30152;-0.31636;-0.26915;7.579;2;6.002;4.11;2;2;3.898711465;0.08739;-0.0638;-0.00311;0.03134;276.231;2.084431678;2.333637198;2.588855713;2.426394326;2.74210981;2.581977811;2.224873559;117.0457;30.0679;60.0899;175.6113;135.1425;41.0223;37.5758;74.9941;27.2254;1.42;1.48;1.3;15.126;60.373;59.367;26.966;15.34143;15.365983;13.870555;8.98544;1.30777;0.98536;4.10379;4.19813;0.17073;0.19537;0.4217;2.96838;0.15947;0.1761;0.38989;19.009877;18.095758;18.855974;1778.71;1787.89;125.3843;201.8486;47.887802;50.077148;39.495258;245.93;224.53;166.17;110.5;6.7722;1.17;-0.44757;-0.76097;-0.12066;0.1666;0.35543;-0.15524;-0.77625;-0.13307;0.10943;0.05089;-0.33329;-0.51755;0.56362;11.314699;17.015897;30.601221;86.2
380;oob230;82;268.98;337.32;189.79;2.088;1;1.091;2.757;1;1;1.504403478;7.828;1;5.548;3.184;1;1;2.691288095;118.7700785;111.2556908;116.2317715;115.479379;121.1763609;123.2725385;125.7829312;129.9130649;118.1505706;119.8278289;122.0187604;1.339534718;1.415253838;1.369036043;1.326397019;1.337682191;1.489380094;1.089584674;1.484857118;1.087416992;1.494649789;1.328622847;1.473246838;1.269357354;3.027223299;176.3772819;179.7776274;124.6003074;117.4938525;8.882297122;4.9337;6.0998;3.1956;-0.28879;-0.30152;-0.29265;-0.26915;7.213;2;6.002;4.11;2;2;3.898711465;0.08739;-0.0638;-0.00923;0.03134;352.329;2.084431678;2.369531074;2.588855713;2.397815133;2.74210981;2.562086257;2.224873559;117.0457;30.0679;57.3826;175.1811;135.1425;41.0223;37.5758;74.9941;27.2254;1.42;1.53;1.3;15.126;60.373;54.81;26.966;15.34143;16.027777;13.870555;8.98544;1.30777;0.38102;4.10379;4.19813;0.17073;0.16524;0.4217;2.96838;0.15947;0.14332;0.38989;19.374823;18.095758;18.855974;1778.71;1787.89;125.3843;201.8486;47.887802;57.112436;39.495258;245.93;307.56;166.17;110.5;6.7722;1.17;-0.44757;-0.75173;-0.12066;0.1666;0.36508;-0.15409;-0.76146;-0.13307;0.10943;0.05089;-0.33329;-0.51755;0.56362;11.314699;17.015897;30.601221;86.2
381;oob231;88;268.98;423.39;189.79;1.815;1;1.091;2.757;1;1;1.504403478;9.735;1;5.548;3.184;1;1;2.691288095;120.0674455;111.7818987;116.2317715;115.479379;121.1763609;123.2725385;125.7829312;128.1074849;118.1505706;119.8278289;122.0187604;1.339534718;1.413161561;1.369036043;1.326397019;1.340132603;1.49409483;1.089584674;1.484857118;1.087416992;1.494649789;1.328622847;1.473246838;1.269357354;3.027223299;176.3772819;179.7776274;124.6003074;117.4938525;8.882297122;4.9337;6.8512;3.1956;-0.28879;-0.30152;-0.30684;-0.26915;9.683;2;6.002;4.11;2;2;3.898711465;0.08739;-0.0638;-0.03865;0.03134;449.402;2.084431678;2.385511441;2.588855713;2.407554017;2.74210981;2.549441117;2.224873559;117.0457;30.0679;56.3944;175.887;135.1425;41.0223;37.5758;74.9941;27.2254;1.42;1.64;1.3;15.126;60.373;87.198;26.966;15.34143;17.189585;13.870555;8.98544;1.30777;0.21854;4.10379;4.19813;0.17073;0.06801;0.4217;2.96838;0.15947;0.05945;0.38989;19.739911;18.095758;18.855974;1778.71;1787.89;125.3843;201.8486;47.887802;65.767615;39.495258;245.93;388.36;166.17;110.5;6.7722;1.17;-0.44757;-0.75462;-0.12066;0.1666;0.36901;-0.15916;-0.76847;-0.13307;0.10943;0.05089;-0.33329;-0.51755;0.56362;11.314699;17.015897;30.601221;86.2
382;oob232;94;268.98;369.49;189.79;2.414;1;1.091;2.757;1;1;1.504403478;7.799;1;5.548;3.184;1;1;2.691288095;120.2156859;112.0365265;116.2317715;115.479379;121.1763609;123.2725385;125.7829312;127.7210696;118.1505706;119.8278289;122.0187604;1.339534718;1.414118333;1.369036043;1.326397019;1.339170892;1.495883402;1.089584674;1.484857118;1.087416992;1.494649789;1.328622847;1.473246838;1.269357354;3.027223299;176.3772819;179.7776274;124.6003074;117.4938525;8.882297122;4.9337;6.3204;3.1956;-0.28879;-0.30152;-0.30628;-0.26915;6.596;2;6.002;4.11;2;2;3.898711465;0.08739;-0.0638;-0.00559;0.03134;362.441;2.084431678;2.387297546;2.588855713;2.413452077;2.74210981;2.546033491;2.224873559;117.0457;30.0679;64.248;165.9071;135.1425;41.0223;37.5758;74.9941;27.2254;1.42;1.6;1.3;15.126;60.373;54.68;26.966;15.34143;16.318726;13.870555;8.98544;1.30777;0.29602;4.10379;4.19813;0.17073;0.1541;0.4217;2.96838;0.15947;0.11055;0.38989;19.416935;18.095758;18.855974;1778.71;1787.89;125.3843;201.8486;47.887802;60.986373;39.495258;245.93;329.65;166.17;110.5;6.7722;1.17;-0.44757;-0.75373;-0.12066;0.1666;0.37367;-0.1605;-0.5278;-0.13307;0.10943;0.05089;-0.33329;-0.51755;0.56362;11.314699;17.015897;30.601221;86.2
383;oob233;88;268.98;270.9;189.79;1.748;1;1.091;2.757;1;1;1.504403478;5.635;1;5.548;3.184;1;1;2.691288095;122.7271626;116.8412152;116.2317715;115.479379;121.1763609;123.2725385;125.7829312;120.3984533;118.1505706;119.8278289;122.0187604;1.339534718;1.400684757;1.369036043;1.326397019;1.39203868;1.39283941;1.089584674;1.484857118;1.087416992;1.494649789;1.328622847;1.473246838;1.269357354;3.027223299;176.3772819;179.7776274;124.6003074;117.4938525;8.882297122;4.9337;2.375;3.1956;-0.28879;-0.30152;-0.28643;-0.26915;6.377;2;6.002;4.11;2;2;3.898711465;0.08739;-0.0638;-0.01951;0.03134;324.231;2.084431678;2.4511169;2.588855713;2.379849641;2.74210981;2.41660235;2.224873559;117.0457;30.0679;65.7108;60.1939;135.1425;41.0223;37.5758;74.9941;27.2254;1.42;1.41;1.3;15.126;60.373;65.39;26.966;15.34143;15.591113;13.870555;8.98544;1.30777;0.46644;4.10379;4.19813;0.17073;0.25641;0.4217;2.96838;0.15947;0.18069;0.38989;19.2502;18.095758;18.855974;1778.71;1787.89;125.3843;201.8486;47.887802;49.025565;39.495258;245.93;249.93;166.17;110.5;6.7722;1.17;-0.44757;-0.73143;-0.12066;0.1666;0.32588;-0.20511;-0.15556;-0.13307;0.10943;0.05089;-0.33329;-0.51755;0.56362;11.314699;17.015897;30.601221;86.2
384;oob234;84;268.98;243.71;218.52;2.12;1;1.136;2.757;1;1;1.504403459;6.295;1;7.061;3.184;1;1;2.691531083;125.899715;119.3019323;116.2317715;115.3783062;121.3327904;123.2319823;125.7829312;114.5303938;118.1779868;119.8896831;121.9288551;1.339534718;1.390395008;1.36876947;1.326397019;1.336053955;1.496808179;1.08978663;1.484857118;1.087345484;1.49454275;1.328753309;1.473246838;1.269357354;3.027223299;176.4655448;179.9718102;124.6003074;117.4938525;8.882297122;4.9337;6.0973;3.3365;-0.28879;-0.30152;-0.30868;-0.26459;5.379;2;6.645;4.11;2;2;3.898743556;0.08739;-0.0638;-0.0086;0.0277;274.215;2.083218847;2.428325389;2.592815132;2.492130919;2.739771276;2.384538968;2.225027479;117.0457;30.0679;58.0321;161.6636;134.5337;35.5546;37.5758;83.3441;27.2254;1.42;1.41;1.35;15.126;60.373;59.167;34.13;15.34143;15.112675;14.537734;8.98544;1.30777;0.73381;3.2404;4.19813;0.17073;0.31312;0.26071;2.96838;0.15947;0.24487;0.24784;18.998883;18.369215;18.855974;1778.71;1795.63;125.3843;232.7769;47.887802;47.932686;42.608336;245.93;213.14;193.05;110.5;6.7722;1.17;-0.44757;-0.74191;-0.12066;0.1666;0.36787;-0.17477;-0.52736;-0.12797;0.13417;0.05089;-0.38609;-0.51755;0.56362;11.314699;17.015897;30.601221;86.2
385;oob235;96;268.98;257.99;207.64;1.851;1;1.281;2.757;1;1;1.504401501;7.804;1;5.629;3.184;1;1;2.691911346;120.4868514;111.9022049;116.2317715;115.3380622;121.6952192;122.9515411;125.7829312;127.5350414;118.4782571;120.01044;121.5112523;1.339534718;1.412535973;1.368111917;1.326397019;1.339835838;1.494344927;1.089842445;1.484857118;1.087431375;1.49400157;1.329742607;1.473246838;1.269357354;3.027223299;179.0967061;179.50261;124.6003074;117.4938525;8.882297122;4.9337;6.4261;3.4563;-0.28879;-0.30152;-0.31413;-0.27586;5.153;2;5.104;4.11;2;2;3.900381742;0.08739;-0.0638;-0.00666;0.03279;276.231;2.082229871;2.389721632;2.602023116;2.408960877;2.727181105;2.543199841;2.227974703;117.0457;30.0679;61.2329;175.3427;135.0204;35.9061;37.5758;81.8202;27.2254;1.42;1.45;1.33;15.126;60.373;57.456;27.117;15.34143;15.204261;14.182936;8.98544;1.30777;0.9158;2.2877;4.19813;0.17073;0.24321;0.41984;2.96838;0.15947;0.21033;0.37611;19.009877;18.229689;18.855974;1778.71;1788.77;125.3843;258.3929;47.887802;51.300457;41.0068;245.93;223.94;183.96;110.5;6.7722;1.17;-0.44757;-0.75473;-0.12066;0.1666;0.36319;-0.16232;-0.76899;-0.13192;0.12151;0.05089;-0.35329;-0.51755;0.56362;11.314699;17.015897;30.601221;86.2
386;oob236;92;268.98;423.39;209.58;1.815;1;1.061;2.757;1;1;1.504401473;9.735;1;6.751;3.184;1;1;2.691504322;120.0674455;111.7818987;116.2317715;115.5444836;121.2577192;123.1333544;125.7829312;128.1074849;118.3057886;119.8941944;121.7996081;1.339534718;1.413161561;1.368462379;1.326397019;1.340132603;1.49409483;1.089476338;1.484857118;1.087250305;1.494453806;1.328700433;1.473246838;1.269357354;3.027223299;176.9235303;179.7890645;124.6003074;117.4938525;8.882297122;4.9337;6.8512;3.6817;-0.28879;-0.30152;-0.30684;-0.26744;9.683;2;6.032;4.11;2;2;3.898864492;0.08739;-0.0638;-0.03865;0.03145;449.402;2.084572247;2.385511441;2.591172451;2.407554017;2.735203011;2.549441117;2.226305127;117.0457;30.0679;56.3944;175.887;135.2784;40.9186;37.5758;75.3289;27.2254;1.42;1.64;1.34;15.126;60.373;87.198;26.96;15.34143;17.189585;14.320951;8.98544;1.30777;0.21854;2.17161;4.19813;0.17073;0.06801;0.38177;2.96838;0.15947;0.05945;0.33062;19.739911;18.229689;18.855974;1778.71;1788.47;125.3843;202.8574;47.887802;65.767615;40.546739;245.93;388.36;184.37;110.5;6.7722;1.17;-0.44757;-0.75462;-0.12066;0.1666;0.36901;-0.15916;-0.76847;-0.13336;0.11063;0.05089;-0.33361;-0.51755;0.56362;11.314699;17.015897;30.601221;86.2
387;oob237;96;268.98;243.71;246.48;2.12;1;1.098;2.757;1;1;1.504403545;6.295;1;8.043;3.184;1;1;2.691573669;125.899715;119.3019323;116.2317715;115.4203897;121.3644201;123.155475;125.7829312;114.5303938;118.0960035;119.9315691;121.9718772;1.339534718;1.390395008;1.368158952;1.326397019;1.336053955;1.496808179;1.08973345;1.484857118;1.087388851;1.49440524;1.32882494;1.473246838;1.269357354;3.027223299;176.7200095;179.9353635;124.6003074;117.4938525;8.882297122;4.9337;6.0973;3.9141;-0.28879;-0.30152;-0.30868;-0.2609;5.379;2;6.018;4.11;2;2;3.897298275;0.08739;-0.0638;-0.0086;0.0315;274.215;2.083112981;2.428325389;2.593932367;2.492130919;2.739267049;2.384538968;2.224016589;117.0457;30.0679;58.0321;161.6636;134.9135;40.8391;37.5758;75.5358;27.2254;1.42;1.41;1.37;15.126;60.373;59.167;27.006;15.34143;15.112675;14.973821;8.98544;1.30777;0.73381;1.52955;4.19813;0.17073;0.31312;0.23413;2.96838;0.15947;0.24487;0.20741;18.998883;18.55715;18.855974;1778.71;1790.76;125.3843;224.0471;47.887802;47.932686;43.917946;245.93;213.14;225.96;110.5;6.7722;1.17;-0.44757;-0.74191;-0.12066;0.1666;0.36787;-0.17477;-0.52736;-0.13304;0.1111;0.05089;-0.33571;-0.51755;0.56362;11.314699;17.015897;30.601221;86.2
388;oob238;96;268.98;257.99;236.64;1.851;1;1.144;2.757;1;1;1.504403449;7.804;1;6.881;3.184;1;1;2.691420851;120.4868514;111.9022049;116.2317715;115.6023317;121.1547208;123.1839801;125.7829312;127.5350414;118.2762019;119.9029984;121.8198473;1.339534718;1.412535973;1.369309514;1.326397019;1.339835838;1.494344927;1.089259285;1.484857118;1.087365114;1.494383748;1.328738176;1.473246838;1.269357354;3.027223299;177.1357426;179.5861747;124.6003074;117.4938525;8.882297122;4.9337;6.4261;3.383;-0.28879;-0.30152;-0.31413;-0.25526;5.153;2;7.9;4.11;2;2;3.896581976;0.08739;-0.0638;-0.00666;-0.00758;276.231;2.085795822;2.389721632;2.589811047;2.408960877;2.736378347;2.543199841;2.22600259;117.0457;30.0679;61.2329;175.3427;135.4697;40.172;37.5758;75.8274;27.2254;1.42;1.45;1.35;15.126;60.373;57.456;26.993;15.34143;15.204261;14.790088;8.98544;1.30777;0.9158;2.41611;4.19813;0.17073;0.24321;0.21819;2.96838;0.15947;0.21033;0.20346;19.009877;18.527228;18.855974;1778.71;1793.64;125.3843;205.2878;47.887802;51.300457;42.702056;245.93;223.94;217.45;110.5;6.7722;1.17;-0.44757;-0.75473;-0.12066;0.1666;0.36319;-0.16232;-0.76899;-0.13325;0.1101;0.05089;-0.33538;-0.51755;0.56362;11.314699;17.015897;30.601221;86.2
389;oob239;94;268.98;257.99;224.85;1.851;1;1.036;2.757;1;1;1.504403542;7.804;1;7.182;3.184;1;1;2.690363437;120.4868514;111.9022049;116.2317715;115.4078352;121.1024087;123.4230412;125.7829312;127.5350414;118.1397512;119.9687158;121.891084;1.339534718;1.412535973;1.372401654;1.326397019;1.339835838;1.494344927;1.089397153;1.484857118;1.087379265;1.494849017;1.327651853;1.473246838;1.269357354;3.027223299;177.3218487;179.8180615;124.6003074;117.4938525;8.882297122;4.9337;6.4261;0.8662;-0.28879;-0.30152;-0.31413;-0.27653;5.153;2;6.051;4.11;2;2;3.898437136;0.08739;-0.0638;-0.00666;0.01022;276.231;2.086440862;2.389721632;2.590836396;2.408960877;2.741197552;2.543199841;2.224901302;117.0457;30.0679;61.2329;175.3427;135.1793;42.2376;37.5758;72.9964;27.2254;1.42;1.45;1.37;15.126;60.373;57.456;26.955;15.34143;15.204261;15.09367;8.98544;1.30777;0.9158;0.99261;4.19813;0.17073;0.24321;0.26704;2.96838;0.15947;0.21033;0.22049;19.009877;18.656248;18.855974;1778.71;1790.05;125.3843;176.6629;47.887802;51.300457;45.58364;245.93;223.94;197.87;110.5;6.7722;1.17;-0.44757;-0.75473;-0.12066;0.1666;0.36319;-0.16232;-0.76899;-0.1333;0.10283;0.05089;-0.3236;-0.51755;0.56362;11.314699;17.015897;30.601221;86.2
390;oob240;94;279.04;243.71;209.8;2.118;1;1.083;2.757;1;1;1.504403516;6.296;1;7.139;3.184;1;1;2.689980573;123.3781464;121.5657469;116.3767007;115.3425311;121.1844297;123.4044331;126.0775334;115.0542972;118.1976148;119.8539736;121.9423577;1.337159563;1.401844854;1.370894419;1.32886653;1.334514298;1.497256663;1.089631508;1.485084768;1.086991934;1.494699639;1.327753863;1.471876594;1.268887519;0.106790496;176.3067456;179.6277205;123.6234692;118.6077352;7.684595754;2.1789;4.6504;3.3259;-0.30051;-0.29865;-0.32036;-0.26853;5.377;2;6.375;4.11;2;2;3.897893897;0.13287;-0.02835;-0.01542;0.02029;274.215;2.08456265;2.409266438;2.589436095;2.530695408;2.742027417;2.390609406;2.225104651;116.9611;32.3325;58.2559;161.624;135.2524;41.882;36.0618;73.3431;27.3424;1.43;1.41;1.34;7.781;21.619;59.053;26.943;15.589378;14.924093;14.790076;7.01697;1.1577;0.81668;3.34846;6.92552;0.14016;0.35655;0.18293;3.81605;0.13365;0.28175;0.17511;18.920127;18.723002;18.988454;1781.58;1797.3;168.632;199.2602;50.206604;47.426285;42.064054;256.41;213.11;184.12;105.87;4.5379;1.12;-0.44303;-0.74185;-0.12034;0.15168;0.3684;-0.17485;-0.52645;-0.13204;0.10657;0.04632;-0.3232;-0.51394;0.56467;11.062449;16.995321;28.232616;86.35
391;oob241;96;279.04;243.71;227.3;2.118;1;1.35;2.757;1;1;1.504403502;6.296;1;7.386;3.184;1;1;2.689168471;123.3781464;121.5657469;116.3767007;115.3144648;120.8613126;123.7253097;126.0775334;115.0542972;118.0972246;119.8496133;122.0522906;1.337159563;1.401844854;1.375202315;1.32886653;1.334514298;1.497256663;1.089051054;1.485084768;1.087106337;1.494989509;1.32661822;1.471876594;1.268887519;0.106790496;176.5312102;179.3343685;123.6234692;118.6077352;7.684595754;2.1789;4.6504;6.7558;-0.30051;-0.29865;-0.32036;-0.28468;5.377;2;7.178;4.11;2;2;3.898867495;0.13287;-0.02835;-0.01542;-0.00117;274.215;2.087576469;2.409266438;2.584711067;2.530695408;2.748513217;2.390609406;2.224329963;116.9611;32.3325;58.2559;161.624;135.1923;43.6302;36.0618;70.5999;27.3424;1.43;1.41;1.38;7.781;21.619;59.053;61.367;15.589378;14.924093;14.902067;7.01697;1.1577;0.81668;2.47955;6.92552;0.14016;0.35655;0.19191;3.81605;0.13365;0.28175;0.18018;18.920127;18.628298;18.988454;1781.58;1798.53;168.632;140.4018;50.206604;47.426285;44.679621;256.41;213.11;197.87;105.87;4.5379;1.12;-0.44303;-0.74185;-0.12034;0.15168;0.3684;-0.17485;-0.52645;-0.13236;0.09897;0.04632;-0.31111;-0.51394;0.56467;11.062449;16.995321;28.232616;86.35
